senario,Number_of_EVs,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
878,30,16,11.0,16.0,truck,70,43.32215736020191,35.0,19,0
878,30,17,6.0,16.0,small,16,45.420744518255056,16,8,0
878,30,18,9.0,18.0,truck,70,45.36013258553007,37.0,19,0
878,30,19,14.0,17.0,sedan,24,35.23149772656771,15.0,19,0
878,30,20,7.0,16.0,small,16,50.348920920588405,16,8,0
878,30,21,10.0,17.0,small,16,49.26961974284222,16,8,0
878,30,22,4.0,16.0,sedan,24,60.613468081721905,24,19,0
878,30,23,11.0,17.0,suv,54,36.840840184345765,21.0,8,0
878,30,24,9.0,17.0,suv,54,30.978587328365677,18.0,19,0
878,30,25,8.0,16.0,suv,54,64.23364766447945,37.0,19,0
878,30,26,8.0,17.0,sedan,24,24.440767562957284,10.0,19,0
878,30,27,9.0,16.0,truck,70,57.07915925684436,47.0,19,0
878,30,28,9.0,17.0,small,16,29.760493759530938,11.0,8,0
878,30,29,5.0,16.0,small,16,65.79896085565915,16,19,0
878,30,30,12.0,18.0,sedan,24,22.050502713823988,9.0,19,0
879,30,1,5.0,16.0,truck,70,39.078796576788385,32.0,19,0
879,30,2,6.0,17.0,small,16,44.520974793357524,16,8,0
879,30,3,13.0,16.0,small,16,27.04963122457451,10.0,8,0
879,30,4,7.0,16.0,small,16,70.8950167228693,16,8,0
879,30,5,11.0,16.0,sedan,24,49.49965323862298,21.0,19,0
879,30,6,14.0,16.0,sedan,24,27.554444738364886,12.0,19,0
879,30,7,8.0,18.0,small,16,67.21591552195042,16,19,0
879,30,8,7.0,16.0,suv,54,15.100648596893645,9.0,19,0
879,30,9,8.0,16.0,truck,70,34.54814858797139,28.0,19,0
879,30,10,9.0,16.0,truck,70,22.79095730456608,19.0,19,0
879,30,11,13.0,16.0,suv,54,14.392580019166505,8.0,19,0
879,30,12,11.0,16.0,truck,70,30.528137209210392,25.0,19,0
879,30,13,9.0,17.0,sedan,24,54.50730461748204,23.0,19,0
879,30,14,7.0,16.0,suv,54,62.19250597403607,36.0,19,0
879,30,15,9.0,18.0,small,16,17.098459334403753,6.0,8,0
879,30,16,11.0,17.0,sedan,24,60.98939616322734,24,19,0
879,30,17,10.0,17.0,truck,70,30.60639247056791,25.0,19,0
879,30,18,13.0,16.0,truck,70,44.30411333194599,36.0,19,0
879,30,19,5.0,17.0,suv,54,43.82909606907659,25.0,19,0
879,30,20,8.0,16.0,truck,70,23.430753689127556,19.0,19,0
879,30,21,9.0,16.0,truck,70,32.653432839909094,27.0,19,0
879,30,22,11.0,16.0,suv,54,41.4261885540911,24.0,8,0
879,30,23,9.0,16.0,sedan,24,27.046744650987094,12.0,8,0
879,30,24,9.0,17.0,small,16,48.7011987996065,16,8,0
879,30,25,8.0,16.0,small,16,7.0695723821566006,3.0,8,0
879,30,26,8.0,17.0,truck,70,32.7994487843595,27.0,8,0
879,30,27,14.0,17.0,sedan,24,33.7118640631909,14.0,19,0
879,30,28,8.0,16.0,suv,54,43.293786406661816,25.0,19,0
879,30,29,5.0,16.0,truck,70,37.423778507041135,31.0,19,0
879,30,30,11.0,18.0,suv,54,31.15572209961567,18.0,19,0
880,30,1,7.0,16.0,suv,54,48.22561990506508,28.0,19,0
880,30,2,6.0,16.0,suv,54,49.40797994993577,28.0,19,0
880,30,3,13.0,18.0,suv,54,62.27399181010966,36.0,19,0
880,30,4,3.0,17.0,small,16,23.744702353502362,9.0,8,0
880,30,5,8.0,16.0,small,16,46.81979479717848,16,8,0
880,30,6,9.0,19.0,truck,70,39.680272203498724,32.0,8,0
880,30,7,10.0,16.0,small,16,63.95967569501053,16,8,0
880,30,8,4.0,16.0,small,16,25.255552308594687,10.0,8,0
880,30,9,13.0,16.0,sedan,24,35.05675687135079,15.0,19,0
880,30,10,7.0,17.0,sedan,24,39.51489781103603,17.0,19,0
880,30,11,11.0,16.0,suv,54,28.441693006384522,16.0,19,0
880,30,12,10.0,16.0,sedan,24,29.34657212950389,13.0,19,0
880,30,13,8.0,16.0,small,16,32.373556769072636,12.0,4,0
880,30,14,6.0,16.0,truck,70,26.944076835391193,22.0,8,0
880,30,15,11.0,18.0,small,16,37.92327212463134,14.0,8,0
880,30,16,9.0,16.0,small,16,41.40109312521385,16.0,8,0
880,30,17,9.0,18.0,truck,70,56.472903715430185,46.0,19,0
880,30,18,8.0,16.0,small,16,56.222977799653705,16,8,0
880,30,19,6.0,18.0,sedan,24,50.59751492222112,22.0,19,0
880,30,20,11.0,17.0,small,16,45.91055317338077,16,8,0
880,30,21,8.0,17.0,suv,54,51.62791605658499,30.0,19,0
880,30,22,8.0,16.0,suv,54,12.424263788445934,7.0,8,0
880,30,23,12.0,16.0,sedan,24,73.04892871042696,24,19,0
880,30,24,7.0,16.0,small,16,29.31950768806223,11.0,4,0
880,30,25,8.0,16.0,truck,70,70.11535153129181,57.0,19,0
880,30,26,7.0,16.0,small,16,21.82641385019664,8.0,8,0
880,30,27,9.0,16.0,sedan,24,42.06503204182944,18.0,19,0
880,30,28,9.0,16.0,sedan,24,9.186971328756496,4.0,4,0
880,30,29,10.0,17.0,suv,54,28.897268824607576,17.0,19,0
880,30,30,11.0,18.0,small,16,28.53472937873162,11.0,8,0
881,30,1,8.0,17.0,small,16,51.70821834309963,16,8,0
881,30,2,8.0,16.0,suv,54,26.548421939284772,15.0,19,0
881,30,3,11.0,16.0,sedan,24,41.343078966622876,18.0,19,0
881,30,4,10.0,16.0,small,16,49.01718840195806,16,8,0
881,30,5,8.0,17.0,truck,70,45.643198663294434,37.0,19,0
881,30,6,4.0,16.0,truck,70,45.29122698486846,37.0,19,0
881,30,7,8.0,16.0,sedan,24,40.10181271161555,17.0,19,0
881,30,8,8.0,16.0,small,16,36.01660343495621,14.0,8,0
881,30,9,11.0,17.0,small,16,45.84758776402479,16,8,0
881,30,10,10.0,16.0,sedan,24,40.6159839743924,17.0,19,0
881,30,11,9.0,16.0,suv,54,65.87403814334634,38.0,19,0
881,30,12,8.0,16.0,small,16,27.50750952965911,10.0,8,0
881,30,13,13.0,16.0,small,16,11.574008920030568,4.0,8,0
881,30,14,8.0,16.0,suv,54,53.32748615352067,31.0,19,0
881,30,15,9.0,16.0,suv,54,40.84387596298727,23.0,8,0
881,30,16,6.0,17.0,sedan,24,33.72333179796132,14.0,19,0
881,30,17,8.0,17.0,sedan,24,37.98677332313647,16.0,19,0
881,30,18,6.0,17.0,sedan,24,33.73611524562444,14.0,19,0
881,30,19,11.0,17.0,sedan,24,45.71842019915022,20.0,19,0
881,30,20,9.0,16.0,suv,54,41.99315087199201,24.0,19,0
881,30,21,10.0,17.0,small,16,45.47399197563577,16,8,0
881,30,22,8.0,17.0,sedan,24,30.85533944413003,13.0,19,0
881,30,23,9.0,16.0,truck,70,67.12665566194742,55.0,19,0
881,30,24,2.0,16.0,truck,70,58.373182191484204,48.0,19,0
881,30,25,7.0,16.0,sedan,24,53.89853085071088,23.0,19,0
881,30,26,9.0,18.0,sedan,24,43.018144606734154,18.0,19,0
881,30,27,9.0,16.0,small,16,34.885123722879705,13.0,8,0
881,30,28,6.0,17.0,sedan,24,37.601396016213265,16.0,19,0
881,30,29,9.0,17.0,truck,70,31.06908730344783,25.0,19,0
881,30,30,7.0,16.0,truck,70,52.31729274241931,43.0,19,0
882,30,1,5.0,16.0,sedan,24,21.990520126461476,9.0,19,0
882,30,2,14.0,17.0,truck,70,45.68705149933782,37.0,19,0
882,30,3,7.0,17.0,suv,54,44.65888212643164,26.0,19,0
882,30,4,7.0,16.0,truck,70,24.04809612594047,20.0,8,0
882,30,5,5.0,17.0,suv,54,52.80483618795152,30.0,19,0
882,30,6,10.0,16.0,truck,70,33.94158664948358,28.0,19,0
882,30,7,9.0,16.0,small,16,18.412005801879555,7.0,8,0
882,30,8,9.0,16.0,sedan,24,59.44658127167738,24,8,0
882,30,9,8.0,17.0,suv,54,25.20010764460661,14.0,19,0
882,30,10,8.0,17.0,truck,70,34.51618644468363,28.0,19,0
882,30,11,9.0,16.0,small,16,66.13841973242347,16,8,0
882,30,12,7.0,18.0,suv,54,34.85167215763287,20.0,19,0
882,30,13,8.0,16.0,suv,54,75.03464241578186,43.0,19,0
882,30,14,9.0,16.0,truck,70,31.518887487181292,26.0,19,0
882,30,15,8.0,16.0,truck,70,54.39397922963961,44.0,19,0
882,30,16,7.0,16.0,suv,54,29.314293207454966,17.0,19,0
882,30,17,10.0,16.0,truck,70,29.35363699253702,24.0,19,0
882,30,18,8.0,17.0,sedan,24,9.599377387943605,4.0,8,0
882,30,19,9.0,16.0,suv,54,41.37923023295657,24.0,8,0
882,30,20,13.0,17.0,truck,70,44.504605346468935,36.0,19,0
882,30,21,12.0,16.0,truck,70,54.43365144800991,45.0,19,0
882,30,22,8.0,18.0,small,16,52.63708203276758,16,8,0
882,30,23,12.0,17.0,suv,54,38.33057849407566,22.0,8,0
882,30,24,7.0,17.0,truck,70,19.837358505111794,16.0,8,0
882,30,25,7.0,17.0,sedan,24,24.239236730984036,10.0,8,0
882,30,26,10.0,16.0,small,16,42.055997479860956,16.0,8,0
882,30,27,7.0,16.0,sedan,24,45.44826366703417,19.0,19,0
882,30,28,8.0,17.0,small,16,42.009770784844264,16.0,8,0
882,30,29,9.0,16.0,small,16,48.057400699412824,16,8,0
882,30,30,9.0,17.0,small,16,59.11088611146202,16,8,0
883,30,1,8.0,16.0,small,16,35.75069223673589,14.0,8,0
883,30,2,9.0,17.0,suv,54,29.342634254613273,17.0,19,0
883,30,3,9.0,17.0,truck,70,61.513678633175985,50.0,19,0
883,30,4,11.0,17.0,sedan,24,37.762935248101556,16.0,19,0
883,30,5,8.0,16.0,small,16,56.112488750492105,16,4,0
883,30,6,7.0,17.0,sedan,24,25.454671491559743,11.0,19,0
883,30,7,9.0,16.0,sedan,24,65.36999563191779,24,19,0
883,30,8,9.0,17.0,suv,54,58.634104032070056,34.0,19,0
883,30,9,11.0,17.0,truck,70,10.479064806503771,9.0,8,0
883,30,10,6.0,16.0,small,16,47.74581017392606,16,8,0
883,30,11,9.0,16.0,truck,70,55.80517272087848,46.0,19,0
883,30,12,7.0,16.0,suv,54,32.17280662841034,18.0,19,0
883,30,13,8.0,17.0,suv,54,28.077740181942755,16.0,19,0
883,30,14,4.0,16.0,small,16,38.843318400822746,15.0,8,0
883,30,15,7.0,16.0,truck,70,48.86846132293885,40.0,19,0
883,30,16,8.0,16.0,small,16,42.505594056652804,16,8,0
883,30,17,12.0,17.0,suv,54,39.01327081447731,22.0,19,0
883,30,18,11.0,16.0,small,16,36.534324590306234,14.0,4,0
883,30,19,9.0,17.0,suv,54,38.76877266281393,22.0,8,0
883,30,20,9.0,16.0,suv,54,42.597600363720495,24.0,8,0
883,30,21,12.0,16.0,small,16,41.444939259086794,16.0,8,0
883,30,22,9.0,16.0,small,16,49.75702751953776,16,8,0
883,30,23,10.0,17.0,suv,54,29.2456304099049,17.0,19,0
883,30,24,14.0,16.0,sedan,24,53.74138975613789,23.0,19,0
883,30,25,10.0,16.0,suv,54,47.51865827563138,27.0,19,0
883,30,26,10.0,17.0,truck,70,32.270904324414076,26.0,19,0
883,30,27,7.0,17.0,truck,70,32.00748157693025,26.0,19,0
883,30,28,11.0,16.0,sedan,24,31.34884330862627,13.0,19,0
883,30,29,11.0,16.0,small,16,17.575514372471613,7.0,8,0
883,30,30,8.0,17.0,truck,70,54.8030145879647,45.0,19,0
884,30,1,10.0,16.0,suv,54,33.56316432651764,19.0,19,0
884,30,2,8.0,17.0,sedan,24,54.91382911618113,24.0,19,0
884,30,3,10.0,16.0,truck,70,63.60775653794186,52.0,19,0
884,30,4,7.0,16.0,truck,70,21.87848705008222,18.0,19,0
884,30,5,5.0,16.0,small,16,48.0602432376272,16,4,0
884,30,6,5.0,17.0,small,16,19.24100628498527,7.0,19,0
884,30,7,9.0,17.0,sedan,24,40.58365220253862,17.0,19,0
884,30,8,10.0,17.0,truck,70,32.48447295189476,27.0,19,0
884,30,9,13.0,16.0,suv,54,53.72594829810659,31.0,19,0
884,30,10,9.0,16.0,truck,70,62.954813946441206,51.0,19,0
884,30,11,10.0,16.0,suv,54,31.754341056920047,18.0,19,0
884,30,12,8.0,17.0,truck,70,63.80965603033221,52.0,19,0
884,30,13,5.0,16.0,small,16,27.127952243536917,10.0,8,0
884,30,14,7.0,17.0,sedan,24,42.820113724087,18.0,19,0
884,30,15,8.0,16.0,suv,54,46.766186738414916,27.0,19,0
884,30,16,6.0,16.0,truck,70,45.531652309911436,37.0,19,0
884,30,17,9.0,16.0,suv,54,41.35331803500207,24.0,8,0
884,30,18,6.0,16.0,suv,54,29.588244680944896,17.0,19,0
884,30,19,13.0,18.0,small,16,34.42881680240303,13.0,8,0
884,30,20,4.0,17.0,suv,54,43.094218794425316,25.0,19,0
884,30,21,7.0,16.0,truck,70,45.49546503220804,37.0,19,0
884,30,22,7.0,16.0,truck,70,42.76321880135104,35.0,19,0
884,30,23,7.0,16.0,sedan,24,17.376871557535864,7.0,8,0
884,30,24,4.0,17.0,small,16,57.410526044343015,16,8,0
884,30,25,6.0,18.0,suv,54,24.4993687304517,14.0,19,0
884,30,26,8.0,17.0,small,16,38.28308623076946,15.0,8,0
884,30,27,9.0,17.0,small,16,40.03674854657982,15.0,8,0
884,30,28,7.0,16.0,sedan,24,45.1978111806905,19.0,19,0
884,30,29,15.0,18.0,truck,70,43.357838137208304,35.0,19,0
884,30,30,15.0,17.0,truck,70,44.35454996539479,36.0,19,0
885,30,1,9.0,16.0,truck,70,31.40354526585064,26.0,19,0
885,30,2,8.0,17.0,suv,54,47.91358558083887,28.0,19,0
885,30,3,9.0,16.0,sedan,24,46.16707786415009,20.0,19,0
885,30,4,5.0,17.0,suv,54,55.81273581537836,32.0,19,0
885,30,5,7.0,17.0,small,16,38.996441885937216,15.0,8,0
885,30,6,14.0,17.0,small,16,56.77018587584142,16,8,0
885,30,7,11.0,16.0,sedan,24,33.50481709324341,14.0,19,0
885,30,8,10.0,16.0,sedan,24,44.86215544848948,19.0,19,0
885,30,9,9.0,17.0,sedan,24,15.345294566811049,7.0,8,0
885,30,10,10.0,17.0,small,16,57.80253542844022,16,8,0
885,30,11,9.0,16.0,sedan,24,36.904371063190965,16.0,19,0
885,30,12,12.0,16.0,truck,70,43.84486129212316,36.0,19,0
885,30,13,11.0,17.0,sedan,24,43.9280101648047,19.0,19,0
885,30,14,7.0,16.0,suv,54,37.93804422373097,22.0,8,0
885,30,15,13.0,17.0,small,16,59.21070154787277,16,8,0
885,30,16,7.0,17.0,truck,70,43.36803698873505,35.0,19,0
885,30,17,11.0,17.0,sedan,24,53.91598547977476,23.0,19,0
885,30,18,11.0,16.0,suv,54,42.48247566385602,24.0,19,0
885,30,19,8.0,16.0,suv,54,38.68988765629012,22.0,8,0
885,30,20,11.0,16.0,truck,70,44.49740450812462,36.0,19,0
885,30,21,8.0,17.0,sedan,24,54.66711891921957,23.0,19,0
885,30,22,6.0,16.0,truck,70,19.29460113840311,16.0,19,0
885,30,23,13.0,16.0,truck,70,59.03449040493457,48.0,19,0
885,30,24,12.0,17.0,sedan,24,44.888797594503544,19.0,19,0
885,30,25,11.0,18.0,truck,70,30.014277509966746,25.0,19,0
885,30,26,11.0,16.0,small,16,50.69232960834222,16,8,0
885,30,27,9.0,16.0,truck,70,22.494981447806275,18.0,19,0
885,30,28,6.0,17.0,sedan,24,23.409830647963425,10.0,19,0
885,30,29,7.0,16.0,suv,54,53.57787937984637,31.0,19,0
885,30,30,9.0,16.0,small,16,48.82917915838645,16,8,0
886,30,1,10.0,16.0,suv,54,64.22059770008482,37.0,19,0
886,30,2,5.0,16.0,truck,70,41.30073835465649,34.0,19,0
886,30,3,6.0,17.0,truck,70,52.85875302652112,43.0,19,0
886,30,4,9.0,16.0,suv,54,44.54234438225536,26.0,8,0
886,30,5,7.0,19.0,small,16,44.325569750109416,16,19,0
886,30,6,9.0,16.0,truck,70,49.538581920716624,41.0,19,0
886,30,7,4.0,17.0,small,16,24.825046976011542,9.0,8,0
886,30,8,8.0,16.0,suv,54,39.88441792373237,23.0,8,0
886,30,9,5.0,17.0,suv,54,35.96235933592838,21.0,19,0
886,30,10,11.0,16.0,suv,54,37.67120845520918,22.0,19,0
886,30,11,8.0,16.0,truck,70,36.76487339091547,30.0,19,0
886,30,12,11.0,17.0,truck,70,22.670226737366434,19.0,19,0
886,30,13,8.0,16.0,truck,70,55.247591183274736,45.0,19,0
886,30,14,5.0,16.0,suv,54,40.37528842034052,23.0,8,0
886,30,15,6.0,16.0,sedan,24,30.612354405550178,13.0,8,0
886,30,16,7.0,17.0,sedan,24,38.847914047509036,17.0,19,0
886,30,17,5.0,16.0,truck,70,30.07964373000594,25.0,19,0
886,30,18,9.0,17.0,truck,70,36.99047473367016,30.0,19,0
886,30,19,8.0,17.0,sedan,24,36.00032433988618,15.0,19,0
886,30,20,10.0,16.0,suv,54,45.17734616236577,26.0,19,0
886,30,21,11.0,17.0,small,16,76.59678684848595,16,8,0
886,30,22,10.0,17.0,suv,54,9.764242185168886,6.0,8,0
886,30,23,6.0,18.0,sedan,24,37.55878407229204,16.0,19,0
886,30,24,10.0,17.0,sedan,24,46.54749339288478,20.0,8,0
886,30,25,12.0,17.0,sedan,24,52.638380786052736,23.0,19,0
886,30,26,8.0,16.0,suv,54,55.969008442706404,32.0,19,0
886,30,27,5.0,17.0,sedan,24,27.491059936163353,12.0,19,0
886,30,28,10.0,16.0,suv,54,21.64615317398639,12.0,19,0
886,30,29,11.0,16.0,sedan,24,20.629148937682608,9.0,19,0
886,30,30,11.0,17.0,small,16,46.53916999469822,16,8,0
887,30,1,11.0,17.0,suv,54,27.318861525421763,16.0,19,0
887,30,2,5.0,16.0,truck,70,38.61586331120089,32.0,19,0
887,30,3,5.0,18.0,suv,54,61.84663148827245,35.0,19,0
887,30,4,9.0,16.0,sedan,24,53.02567951805932,23.0,19,0
887,30,5,9.0,16.0,suv,54,26.61402898036811,15.0,19,0
887,30,6,7.0,17.0,suv,54,41.06067516213647,24.0,19,0
887,30,7,7.0,17.0,suv,54,41.74873246775618,24.0,8,0
887,30,8,5.0,16.0,truck,70,10.340203727845868,8.0,19,0
887,30,9,9.0,16.0,small,16,6.525598419123064,2.0,8,0
887,30,10,7.0,17.0,sedan,24,35.94133701269525,15.0,19,0
887,30,11,4.0,16.0,suv,54,64.97008891081154,37.0,19,0
887,30,12,9.0,16.0,suv,54,61.758480384700334,35.0,19,0
887,30,13,7.0,16.0,sedan,24,9.564007832490098,4.0,19,0
887,30,14,9.0,16.0,small,16,50.97776784398168,16,19,0
887,30,15,7.0,17.0,suv,54,35.1209285448777,20.0,19,0
887,30,16,5.0,16.0,small,16,66.84853826327391,16,19,0
887,30,17,10.0,16.0,small,16,46.84025702678589,16,8,0
887,30,18,9.0,16.0,small,16,36.92876638994777,14.0,8,0
887,30,19,8.0,17.0,small,16,16.038825318916025,6.0,19,0
887,30,20,11.0,16.0,truck,70,17.874260228519013,15.0,19,0
887,30,21,11.0,17.0,suv,54,34.75631870041735,20.0,19,0
887,30,22,10.0,18.0,sedan,24,30.285815872308305,13.0,19,0
887,30,23,9.0,16.0,sedan,24,35.63611778762717,15.0,19,0
887,30,24,12.0,17.0,suv,54,32.81946034847545,19.0,19,0
887,30,25,4.0,16.0,sedan,24,43.399958972997524,19.0,19,0
887,30,26,8.0,16.0,suv,54,37.6294262674884,22.0,19,0
887,30,27,8.0,17.0,small,16,44.588597978044234,16,8,0
887,30,28,9.0,17.0,suv,54,36.60806006234632,21.0,19,0
887,30,29,14.0,17.0,suv,54,27.543951127233385,16.0,19,0
887,30,30,10.0,17.0,truck,70,44.64655101563081,37.0,19,0
888,30,1,8.0,17.0,truck,70,47.93923396685435,39.0,19,0
888,30,2,6.0,16.0,small,16,38.83920159096162,15.0,8,0
888,30,3,11.0,17.0,small,16,51.427277638341316,16,8,0
888,30,4,8.0,16.0,truck,70,45.51478048604168,37.0,19,0
888,30,5,8.0,16.0,sedan,24,44.528702512708726,19.0,19,0
888,30,6,7.0,17.0,sedan,24,43.35510828164996,19.0,19,0
888,30,7,9.0,17.0,small,16,31.43695898467726,12.0,8,0
888,30,8,8.0,16.0,sedan,24,28.73948463890261,12.0,19,0
888,30,9,5.0,16.0,small,16,37.79264813751391,14.0,19,0
888,30,10,8.0,16.0,sedan,24,43.828846392972636,19.0,19,0
888,30,11,11.0,18.0,truck,70,45.534763310162106,37.0,19,0
888,30,12,14.0,16.0,small,16,40.619993933655515,15.0,8,0
888,30,13,11.0,17.0,suv,54,16.553681091393393,10.0,19,0
888,30,14,8.0,16.0,sedan,24,34.53260043879173,15.0,19,0
888,30,15,6.0,16.0,truck,70,64.30493694517021,53.0,19,0
888,30,16,10.0,17.0,small,16,26.397442809944913,10.0,4,0
888,30,17,9.0,16.0,sedan,24,46.39192420745846,20.0,8,0
888,30,18,12.0,17.0,truck,70,58.69830984453924,48.0,19,0
888,30,19,7.0,16.0,small,16,36.55854339139664,14.0,8,0
888,30,20,9.0,16.0,sedan,24,49.375866248773946,21.0,19,0
888,30,21,4.0,17.0,sedan,24,25.900836255240833,11.0,19,0
888,30,22,8.0,17.0,suv,54,20.926955860677612,12.0,4,0
888,30,23,5.0,17.0,suv,54,41.41611067176469,24.0,19,0
888,30,24,11.0,17.0,truck,70,74.20626251651504,61.0,19,0
888,30,25,10.0,19.0,small,16,52.82592411598945,16,19,0
888,30,26,6.0,16.0,sedan,24,32.392276474384204,14.0,19,0
888,30,27,11.0,16.0,suv,54,41.2743094442676,24.0,19,0
888,30,28,10.0,16.0,suv,54,63.106689065821655,36.0,19,0
888,30,29,1.0,17.0,truck,70,41.77502329850854,34.0,19,0
888,30,30,7.0,17.0,suv,54,33.21537704872567,19.0,19,0
889,30,1,7.0,18.0,truck,70,37.35793041086301,31.0,19,0
889,30,2,7.0,16.0,small,16,33.77351806713325,13.0,8,0
889,30,3,6.0,16.0,sedan,24,70.5846763619344,24,19,0
889,30,4,7.0,16.0,sedan,24,18.902728043520177,8.0,8,0
889,30,5,8.0,18.0,sedan,24,58.699318953917675,24,8,0
889,30,6,8.0,16.0,suv,54,13.412411502271986,8.0,8,0
889,30,7,12.0,16.0,small,16,50.76642887020957,16,8,0
889,30,8,7.0,17.0,truck,70,37.59806850345426,31.0,19,0
889,30,9,5.0,17.0,small,16,45.35062487056686,16,8,0
889,30,10,4.0,16.0,truck,70,52.33380385968249,43.0,19,0
889,30,11,13.0,17.0,small,16,52.055008320793426,16,8,0
889,30,12,8.0,16.0,sedan,24,15.061056135791492,6.0,8,0
889,30,13,7.0,16.0,sedan,24,44.910882566648226,19.0,19,0
889,30,14,6.0,17.0,small,16,41.45525549318176,16.0,8,0
889,30,15,12.0,16.0,sedan,24,62.907976636104024,24,19,0
889,30,16,9.0,16.0,truck,70,43.70074586946302,36.0,19,0
889,30,17,3.0,16.0,suv,54,39.0323565791267,22.0,19,0
889,30,18,8.0,16.0,truck,70,37.685940711367905,31.0,19,0
889,30,19,9.0,17.0,small,16,41.21550612498009,16.0,8,0
889,30,20,8.0,17.0,sedan,24,32.64844180786232,14.0,19,0
889,30,21,10.0,16.0,sedan,24,43.372050240714145,19.0,19,0
889,30,22,10.0,17.0,sedan,24,54.22677460415241,23.0,8,0
889,30,23,7.0,16.0,truck,70,27.927058082211524,23.0,8,0
889,30,24,9.0,17.0,sedan,24,39.8753280151635,17.0,19,0
889,30,25,12.0,17.0,suv,54,41.141793035819504,24.0,19,0
889,30,26,9.0,16.0,truck,70,26.616451773312264,22.0,8,0
889,30,27,10.0,16.0,suv,54,50.73020852211537,29.0,19,0
889,30,28,9.0,16.0,suv,54,24.214238342091683,14.0,19,0
889,30,29,9.0,19.0,suv,54,51.97377734268962,30.0,19,0
889,30,30,7.0,17.0,sedan,24,70.94006247174867,24,8,0
890,30,1,9.0,16.0,small,16,35.40927297507709,13.0,8,0
890,30,2,8.0,16.0,small,16,31.358151209535954,12.0,8,0
890,30,3,10.0,18.0,small,16,57.617297260589574,16,8,0
890,30,4,11.0,16.0,small,16,38.460925608022606,15.0,8,0
890,30,5,7.0,16.0,small,16,46.785561693563,16,8,0
890,30,6,7.0,17.0,suv,54,35.341624584990775,20.0,19,0
890,30,7,8.0,16.0,suv,54,33.83527678134111,19.0,19,0
890,30,8,9.0,17.0,suv,54,32.80206926040187,19.0,19,0
890,30,9,10.0,17.0,suv,54,62.75156545136012,36.0,19,0
890,30,10,10.0,16.0,sedan,24,46.70640785434651,20.0,19,0
890,30,11,10.0,16.0,sedan,24,24.931962146926445,11.0,19,0
890,30,12,11.0,16.0,sedan,24,41.115444353417885,18.0,19,0
890,30,13,8.0,16.0,truck,70,33.65584526549358,28.0,19,0
890,30,14,9.0,16.0,truck,70,23.33118471677413,19.0,19,0
890,30,15,6.0,16.0,suv,54,42.797647930974975,25.0,19,0
890,30,16,11.0,17.0,truck,70,32.704445023566606,27.0,19,0
890,30,17,8.0,16.0,small,16,33.9556100372052,13.0,8,0
890,30,18,8.0,17.0,sedan,24,46.24988377022636,20.0,19,0
890,30,19,9.0,17.0,truck,70,38.52368203105028,32.0,19,0
890,30,20,6.0,16.0,small,16,29.445889586246942,11.0,4,0
890,30,21,11.0,17.0,truck,70,37.530071316307115,31.0,19,0
890,30,22,7.0,16.0,suv,54,50.89997489774839,29.0,19,0
890,30,23,10.0,16.0,small,16,25.999772895183128,10.0,4,0
890,30,24,9.0,16.0,small,16,37.9091756408174,14.0,8,0
890,30,25,13.0,16.0,suv,54,24.78926337439924,14.0,8,0
890,30,26,9.0,16.0,suv,54,24.76723044908524,14.0,19,0
890,30,27,10.0,16.0,truck,70,75.16959232890679,61.0,19,0
890,30,28,7.0,17.0,suv,54,33.96505308835694,19.0,19,0
890,30,29,9.0,16.0,small,16,23.229951502009033,9.0,4,0
890,30,30,8.0,16.0,truck,70,28.406041336361877,23.0,8,0
891,30,1,7.0,16.0,suv,54,44.217015430419686,25.0,19,0
891,30,2,5.0,16.0,suv,54,11.79040386288078,7.0,19,0
891,30,3,7.0,16.0,suv,54,55.27167720658193,32.0,19,0
891,30,4,9.0,16.0,truck,70,36.75301725161609,30.0,19,0
891,30,5,8.0,16.0,suv,54,54.72487046740587,31.0,19,0
891,30,6,7.0,17.0,sedan,24,46.67132607277226,20.0,19,0
891,30,7,13.0,16.0,truck,70,27.546652179134263,23.0,19,0
891,30,8,7.0,16.0,small,16,58.99983527338851,16,8,0
891,30,9,12.0,17.0,truck,70,74.0838393836548,61.0,19,0
891,30,10,7.0,16.0,small,16,27.28327147535281,10.0,4,0
891,30,11,9.0,16.0,small,16,29.765228056464068,11.0,4,0
891,30,12,6.0,16.0,small,16,46.84623308795391,16,8,0
891,30,13,9.0,17.0,small,16,25.049981660731387,9.0,4,0
891,30,14,9.0,17.0,suv,54,46.26593781553864,27.0,19,0
891,30,15,10.0,16.0,suv,54,45.35362880066693,26.0,19,0
891,30,16,7.0,17.0,sedan,24,49.91301824377426,21.0,8,0
891,30,17,10.0,17.0,small,16,38.59825946066785,15.0,8,0
891,30,18,4.0,17.0,sedan,24,25.116143559019463,11.0,19,0
891,30,19,11.0,17.0,suv,54,50.81908569300893,29.0,19,0
891,30,20,6.0,17.0,suv,54,39.49625849621284,23.0,19,0
891,30,21,8.0,16.0,small,16,17.893547745734136,7.0,8,0
891,30,22,11.0,16.0,small,16,24.65741866276473,9.0,8,0
891,30,23,9.0,16.0,suv,54,40.45162953199668,23.0,8,0
891,30,24,6.0,16.0,small,16,7.937705811957969,3.0,4,0
891,30,25,6.0,16.0,small,16,30.09367593006652,11.0,8,0
891,30,26,13.0,16.0,truck,70,30.463027636829693,25.0,19,0
891,30,27,12.0,17.0,suv,54,30.17855428046916,17.0,19,0
